,Unnamed: 0,id,label,taxid,rank,name
3410,8773,sp|P33298|PRS6B_YEAST,0,1,no rank,root
3411,6900,sp|P74565|SIGA_SYNY3,0,5353,species,Synechocystis sp000284455
3412,12550,sp|P38424|ENGB_BACSU,0,107,genus,Bacillus
3413,12578,gi|126452015|ref|YP_001067814.1|,1,70,species,Burkholderia mallei
3414,7949,VFG000163,1,76,genus,Pseudomonas E
3415,3053,VFG039363,1,699,species,Coxiella burnetii
3416,2016,sp|O53388|EPHH_MYCTU,0,35,species,Mycobacterium tuberculosis
3417,7339,VFG052243,1,33,family,Mycobacteriaceae
3418,3578,VFG012531,1,8,species,Escherichia coli
3419,10752,sp|P27859|TATD_ECOLI,0,8,species,Escherichia coli
3420,11370,sp|Q12096|GNT1_YEAST,0,2,superkingdom,Bacteria
3421,5051,VFG049224,1,4,class,Gammaproteobacteria
3422,8577,VFG015219,1,701,species,Pseudomonas E fragariae
3423,3702,sp|P50104|STB4_YEAST,0,0,no rank,unclassified
3424,3536,sp|P9WIS1|BKDB_MYCTU,0,35,species,Mycobacterium tuberculosis
3425,13915,gi|27885153|ref|NP_777504.1|,1,0,no rank,unclassified
3426,3686,sp|P53196|RPN14_YEAST,0,1,no rank,root
3427,6321,sp|P19913|DCML_HYDPS,0,3,phylum,Pseudomonadota
3428,3824,VFG040935,1,320,species,Citrobacter braakii
3429,8775,VFG015860,1,20,family,Pseudomonadaceae
3430,13466,gi|15926954|ref|NP_374487.1|,1,16,species,Staphylococcus aureus
3431,866,VFG043860,1,4222,species,Bacillus A thuringiensis K
3432,4950,VFG048904,1,6,family,Enterobacteriaceae
3433,3104,VFG039580,1,699,species,Coxiella burnetii
3434,6569,sp|P9WL97|Y2567_MYCTU,0,34,genus,Mycobacterium
3435,10042,VFG042174,1,349,genus,Sinorhizobium
3436,12267,gi|22126887|ref|NP_670310.1|,1,152,genus,Yersinia
3437,5529,VFG045576,1,128,species,Legionella pneumophila
3438,1220,VFG052332,1,1735,genus,Bartonella
3439,10368,VFG005214,1,71,species,Streptococcus agalactiae
3440,474,VFG038771,1,209,genus,Aeromonas
3441,1764,sp|Q31ME3|SIGA2_SYNE7,0,8581,species,Synechococcus elongatus
3442,4374,sp|P44887|Y828_HAEIN,0,232,genus,Haemophilus
3443,4170,sp|Q8EFW5|ATCJ_SHEON,0,461,genus,Shewanella
3444,6500,sp|Q9Y7Y7|GAS4_SCHPO,0,3009,species,Ferrimicrobium sp027409005
3445,91,sp|Q4JQX4|ORF1_VZVO,0,0,no rank,unclassified
3446,8247,sp|Q9RTP8|MNTH_DEIRA,0,5300,species,Deinococcus radiodurans
3447,396,VFG038565,1,639,species,Aeromonas salmonicida
3448,6224,sp|Q12300|RGT2_YEAST,0,3009,species,Ferrimicrobium sp027409005
3449,13154,sp|B1VB80|PDUV_CITFR,0,91,genus,Citrobacter
3450,6370,sp|P30620|PSO2_YEAST,0,2,superkingdom,Bacteria
3451,6408,sp|Q08204|SMC5_YEAST,0,172052,superkingdom,Archaea
3452,8842,VFG015938,1,76,genus,Pseudomonas E
3453,687,VFG045369,1,3214,species,Anaplasma phagocytophilum
3454,6948,VFG028347,1,35,species,Mycobacterium tuberculosis
3455,2030,VFG011752,1,1270,genus,Campylobacter
3456,4122,sp|P53134|YGL4_YEAST,0,2,superkingdom,Bacteria
3457,2384,VFG049641,1,2664,species,Chlamydia muridarum
3458,13577,gi|1523778|emb|CAA63929.1|,1,126987,species,UBA4466 sp018402525
3459,7086,VFG029943,1,20588,species,Mycobacterium gilvum
3460,1814,sp|O60022|AL15_ASPFU,0,0,no rank,unclassified
3461,13611,sp|Q12078|SMF3_YEAST,0,2,superkingdom,Bacteria
3462,3680,sp|Q9UU99|YJX4_SCHPO,0,0,no rank,unclassified
3463,628,sp|Q12469|SKM1_YEAST,0,1,no rank,root
3464,9870,VFG041167,1,6,family,Enterobacteriaceae
3465,5683,VFG032821,1,55,genus,Listeria
3466,11068,sp|Q47840|COPZ_ENTHA,0,288,species,Enterococcus B hirae
3467,13922,gi|38018061|ref|NP_937956.1|,1,61163,species,Magnetomicrobium cryptolimnococcus
3468,1202,VFG052295,1,5708,species,Bartonella bacilliformis
3469,9931,sp|Q9WZF8|TIG_THEMA,0,9330,species,Thermotoga maritima
3470,2909,VFG013702,1,241,species,Corynebacterium diphtheriae
3471,136,VFG038030,1,135330,species,RGIG9985 sp030538055
3472,1681,sp|P0AA39|RLUC_ECOLI,0,8,species,Escherichia coli
3473,12450,gi|17986603|ref|NP_539237.1|,1,99,species,Brucella melitensis
3474,11872,sp|P0DMM2|Y028A_MYCTU,0,35,species,Mycobacterium tuberculosis
3475,1027,VFG050184,1,11,phylum,Bacillota
3476,5027,VFG049120,1,9,genus,Klebsiella
3477,2707,VFG042688,1,6,family,Enterobacteriaceae
3478,5425,sp|A9CH28|DPES_AGRFC,0,2084,species,Agrobacterium fabrum
3479,3803,VFG035992,1,2,superkingdom,Bacteria
3480,10075,VFG002404,1,16,species,Staphylococcus aureus
3481,13090,sp|P56463|DEOD_HELPY,0,180,genus,Helicobacter
3482,8223,VFG014118,1,19,order,Pseudomonadales
3483,12066,gi|89256250|ref|YP_513612.1|,1,142,species,Francisella tularensis
3484,9362,sp|P75685|RCLC_ECOLI,0,804,species,Escherichia coli F
3485,10738,VFG000093,1,66,species,Vibrio cholerae
3486,3980,sp|Q03506|BGLA_NIACI,0,24877,species,Paenibacillus campinasensis
3487,11490,sp|P00206|FER2_CHLLI,0,20345,species,Prosthecochloris ethylica
3488,12084,sp|Q9PIF1|TRPA_CAMJE,0,51,species,Campylobacter D jejuni
3489,10622,sp|P07598|PHFL_DESVH,0,4523,species,Nitratidesulfovibrio vulgaris
3490,8618,VFG015279,1,76,genus,Pseudomonas E
3491,2277,sp|P9WQJ5|Y1281_MYCTU,0,34,genus,Mycobacterium
3492,10789,VFG006902,1,58,genus,Vibrio
3493,10628,VFG006087,1,11,phylum,Bacillota
3494,12349,gi|23500400|ref|NP_699840.1|,1,98,genus,Brucella
3495,11817,sp|Q60037|XYNA_THEMA,0,2752,class,Thermotogae
3496,522,sp|G9AIU0|NIT_RHIFH,0,1396,species,Rhizobium acaciae
3497,11971,sp|Q8EJI6|MCCA_SHEON,0,461,genus,Shewanella
3498,12421,sp|D7PI00|VRTR1_PENAE,0,110217,species,Pedobacter sp016429065
3499,3514,sp|Q8SSI9|TAF9_ENCCU,0,0,no rank,unclassified
3500,12440,sp|P38736|GOSR1_YEAST,0,0,no rank,unclassified
3501,9403,sp|P15238|RPC_BP163,0,97,family,Rhizobiaceae
3502,13600,gi|260446899|emb|CBG76053.1|,1,32092,species,Bartonella sp028618515
3503,7983,sp|O31539|YETJ_BACSU,0,122,species,Bacillus subtilis
3504,13656,gi|68478255|ref|XP_716869.1|,1,2,superkingdom,Bacteria
3505,13148,sp|P94522|EABN1_BACSU,0,122,species,Bacillus subtilis
3506,13362,gi|126208904|ref|YP_001054129.1|,1,37849,species,Actinobacillus sp029774175
3507,5911,VFG007997,1,340,species,Mycobacterium avium
3508,2078,sp|O53166|ACNA_MYCTU,0,2,superkingdom,Bacteria
3509,13989,sp|A0R1B5|Y4692_MYCS2,0,1462,species,Mycobacterium smegmatis
3510,5443,sp|P15031|FECE_ECOLI,0,8,species,Escherichia coli
3511,13606,sp|Q81V82|FPUD_BACAN,0,186,species,Bacillus A anthracis
3512,10358,VFG005171,1,117719,species,Streptococcus ictaluri
3513,14165,sp|P0CI72|IXPDE_UNKP,0,5110,species,Paraburkholderia fungorum
3514,7232,VFG031263,1,34,genus,Mycobacterium
3515,10441,sp|B7IA18|RL36_ACIB5,0,23,family,Moraxellaceae
3516,6014,sp|P64167|FTSK_STRR6,0,28,genus,Streptococcus
3517,13393,sp|P47113|BFA1_YEAST,0,0,no rank,unclassified
3518,10226,VFG043454,1,393,species,Staphylococcus saprophyticus
3519,3229,sp|Q06263|VTA1_YEAST,0,0,no rank,unclassified
3520,1431,VFG011384,1,2997,species,Bordetella avium
3521,1956,VFG001949,1,50,genus,Campylobacter D
3522,7391,sp|P10249|SUCP_STRMU,0,292,species,Streptococcus mutans
3523,3809,VFG036031,1,6,family,Enterobacteriaceae
3524,14024,sp|Q9USZ4|RPA34_SCHPO,0,0,no rank,unclassified
3525,8074,VFG013768,1,57393,species,Pseudomonas E entomophila
3526,14182,fig|169963.11.peg.776|lmo0753|VBILisMon69206_0776|,1,56,species,Listeria monocytogenes
3527,12229,sp|P69908|DCEA_ECOLI,0,804,species,Escherichia coli F
3528,11950,gi|15608473|ref|NP_215849.1|,1,35,species,Mycobacterium tuberculosis
3529,9490,sp|P96693|MHQO_BACSU,0,122,species,Bacillus subtilis
3530,274,VFG038325,1,101277,species,Aeromonas finlandensis
3531,5263,VFG041246,1,128,species,Legionella pneumophila
3532,1751,VFG026257,1,242,species,Burkholderia cenocepacia
3533,12592,sp|P07263|SYH_YEAST,0,153284,species,RFNO01 sp009927005
3534,6386,VFG010433,1,340,species,Mycobacterium avium
3535,11674,VFG013663,1,0,no rank,unclassified
3536,9702,sp|P9WFV9|SYE_MYCTU,0,35,species,Mycobacterium tuberculosis
3537,5561,VFG045608,1,127,genus,Legionella
3538,10621,sp|P23134|CYB_RHORU,0,10678,species,Rhodospirillum rubrum
3539,7314,VFG052089,1,34,genus,Mycobacterium
3540,3154,sp|P61153|SSI_STRLI,0,1733,species,Streptomyces violaceoruber
3541,8626,sp|P75085|EFP_MYCPN,0,363,species,Mycoplasmoides pneumoniae
3542,5664,VFG031985,1,407,species,Listeria seeligeri
3543,10730,sp|P32623|CRH2_YEAST,0,2,superkingdom,Bacteria
3544,11912,sp|P81784|B29K_PORGN,0,0,no rank,unclassified
3545,3362,VFG045649,1,36,family,Enterococcaceae
3546,676,sp|P40151|WRIP1_YEAST,0,2,superkingdom,Bacteria
3547,2385,VFG049642,1,6443,species,Chlamydophila pneumoniae
3548,12933,gi|16767569|ref|NP_463184.1|,1,18,species,Salmonella enterica
3549,819,VFG043415,1,89,genus,Bacillus A
3550,6235,VFG010105,1,5319,species,Mycobacterium austroafricanum
3551,3570,sp|E3VWI7|PNTE_STRAE,0,31,class,Actinomycetes
3552,3405,sp|Q93K00|DHMA_MYCAV,0,340,species,Mycobacterium avium
3553,12924,sp|Q9K490|DASB_STRCO,0,1733,species,Streptomyces violaceoruber
3554,11805,sp|P42921|RL4_BACSU,0,107,genus,Bacillus
3555,2969,VFG044126,1,18064,species,Corynebacterium rouxii
3556,11964,gi|15610058|ref|NP_217437.1|,1,35,species,Mycobacterium tuberculosis
3557,12606,sp|P21656|SYW_BACSU,0,122,species,Bacillus subtilis
3558,12466,gi|17987159|ref|NP_539793.1|,1,96,order,Rhizobiales
3559,300,sp|P0ACN7|CYTR_ECOLI,0,8,species,Escherichia coli
3560,5706,sp|P44902|MOBB_HAEIN,0,232,genus,Haemophilus
3561,908,VFG043920,1,148390,species,Clostridium weizhouense
3562,13380,sp|Q2G2Q1|RS15_STAA8,0,16,species,Staphylococcus aureus
3563,9398,sp|P32805|FZF1_YEAST,0,2,superkingdom,Bacteria
3564,8919,VFG016099,1,76,genus,Pseudomonas E
3565,2759,VFG012095,1,44,genus,Clostridioides
3566,7848,VFG044130,1,921,genus,Porphyromonas
3567,1178,sp|P36091|DCW1_YEAST,0,2918,species,Arctic96AD-7 sp002685535
3568,5519,sp|P36136|SHB17_YEAST,0,2,superkingdom,Bacteria
3569,7207,VFG031043,1,34,genus,Mycobacterium
3570,7017,VFG029563,1,833,species,Mycobacterium intracellulare
3571,4923,sp|A0A162J3X8|CITE_MONRU,0,126574,species,Geothrix terrae
3572,7304,VFG052034,1,33,family,Mycobacteriaceae
3573,3184,sp|Q08213|NGL1_YEAST,0,2,superkingdom,Bacteria
3574,2041,sp|P77279|FETA_ECOLI,0,7,genus,Escherichia
3575,668,sp|Q8KLK5|DPGA_STRTO,0,53426,species,Streptomyces toyocaensis
3576,12017,sp|P0A921|PA1_ECOLI,0,804,species,Escherichia coli F
3577,8387,sp|Q9UW15|RIR1_NEUCR,0,1,no rank,root
3578,11165,sp|P21236|ERM_STREE,0,11,phylum,Bacillota
3579,5144,VFG002007,1,128,species,Legionella pneumophila
3580,8629,sp|B2TEK6|NMO_PARPJ,0,32918,species,Paraburkholderia phytofirmans
3581,8213,VFG014107,1,76,genus,Pseudomonas E
3582,3707,VFG035228,1,6,family,Enterobacteriaceae
3583,7225,sp|P76584|YPHB_ECOLI,0,2192,species,Escherichia sp005843885
3584,7817,sp|O84222|UBIX_CHLTR,0,536,species,Chlamydia trachomatis
3585,10804,VFG006925,1,1907,genus,Aliivibrio
3586,5790,VFG042826,1,490,species,Moraxella catarrhalis
3587,30,VFG037528,1,18547,species,Acinetobacter pittii I
3588,10698,VFG043465,1,26,order,Lactobacillales
3589,4420,VFG013171,1,1528,species,Histophilus somni
3590,5928,sp|P09901|RS12_GEOSE,0,1588,genus,Geobacillus
3591,172,sp|Q79VE8|QCRA_CORGL,0,1252,species,Corynebacterium glutamicum
3592,7551,VFG006140,1,84,species,Neisseria gonorrhoeae
3593,906,VFG043918,1,78902,species,Clostridium puniceum
3594,9324,sp|O14164|EIF3C_SCHPO,0,12001,species,Microbacterium arborescens
3595,10529,sp|P40523|YIF5_YEAST,0,0,no rank,unclassified
3596,6144,VFG009689,1,941,species,Mycobacterium marinum
3597,13805,sp|P50200|HDHA_PAESO,0,1298,species,Paraclostridium sordellii
3598,8799,VFG015886,1,76,genus,Pseudomonas E
3599,13045,gi|15902668|ref|NP_358218.1|,1,28,genus,Streptococcus
3600,731,sp|P28629|ADIA_ECOLI,0,2,superkingdom,Bacteria
3601,3365,sp|O07325|FTSA_STAA8,0,16,species,Staphylococcus aureus
3602,8798,sp|P0DOV8|KDSGA_PSEPU,0,76,genus,Pseudomonas E
3603,8028,sp|P23623|OXLA_NEUCR,0,2918,species,Arctic96AD-7 sp002685535
3604,2416,sp|P25648|SRB8_YEAST,0,0,no rank,unclassified
3605,2540,VFG051466,1,164466,species,Chlamydophila felis
3606,10442,VFG005396,1,28,genus,Streptococcus
3607,2246,sp|Q6NE51|MAMR_MAGGM,0,31920,species,Magnetospirillum gryphiswaldense
3608,6558,sp|Q06568|NDE1_YEAST,0,0,no rank,unclassified
3609,3647,sp|Q609I3|PFP_METCA,0,10959,species,Methylococcus capsulatus
3610,11016,VFG007309,1,1907,genus,Aliivibrio
3611,9703,VFG004165,1,18,species,Salmonella enterica
3612,12555,gi|187729994|ref|YP_001878814.1|,1,13802,species,Citrobacter A rodentium
3613,6536,sp|P13181|GAL2_YEAST,0,370,genus,Flavobacterium
3614,2930,sp|P39926|SSO2_YEAST,0,0,no rank,unclassified
3615,12351,gi|23500440|ref|NP_699880.1|,1,99,species,Brucella melitensis
3616,3137,sp|A0QWH1|Y2940_MYCS2,0,146455,species,Mycobacterium goodii B
3617,11505,sp|P50726|FMNP_BACSU,0,122,species,Bacillus subtilis
3618,5959,VFG008237,1,30,phylum,Actinomycetota
3619,1657,sp|P0CK31|RDRP_REOVD,0,0,no rank,unclassified
3620,8216,sp|P75189|ENO_MYCPN,0,363,species,Mycoplasmoides pneumoniae
3621,2134,sp|O31666|MTNW_BACSU,0,122,species,Bacillus subtilis
3622,2017,VFG011705,1,62197,species,Campylobacter D sp004378855
3623,4077,VFG043105,1,804,species,Escherichia coli F
3624,3029,VFG039265,1,699,species,Coxiella burnetii
3625,8481,VFG014859,1,286,species,Pseudomonas E avellanae
3626,12481,gi|17987676|ref|NP_540310.1|,1,99,species,Brucella melitensis
3627,356,sp|A0A0D4BS77|IND1_STRGR,0,31,class,Actinomycetes
3628,13452,sp|Q2FV31|KT3K_STAA8,0,16,species,Staphylococcus aureus
3629,6719,sp|Q1JUP5|ARALA_AZOBR,0,702,species,Burkholderia contaminans
3630,832,VFG043428,1,89,genus,Bacillus A
3631,9285,VFG041034,1,22,species,Pseudomonas aeruginosa
3632,709,sp|P36946|RBSD_BACSU,0,122,species,Bacillus subtilis
3633,14268,fig|595496.3.peg.918|BWG_0836|VBIEscCol60876_0918|,1,6,family,Enterobacteriaceae
3634,3637,sp|Q59WG0|HNT1_CANAL,0,174686,species,S139-21 sp027077875
3635,5652,VFG006784,1,55,genus,Listeria
3636,11150,VFG007641,1,510,species,Vibrio vulnificus B
3637,7830,VFG041829,1,1832,species,Photorhabdus laumondii
3638,6583,sp|Q9UT32|RL1DB_SCHPO,0,0,no rank,unclassified
3639,1203,VFG052298,1,28145,species,Bartonella tribocorum
3640,8877,VFG016001,1,4298,species,Pseudomonas E putida P
3641,2379,sp|P80574|AROF_STRCO,0,439,genus,Streptomyces
3642,14181,sp|Q12255|NYV1_YEAST,0,0,no rank,unclassified
3643,3975,sp|P0AC53|G6PD_ECOLI,0,6,family,Enterobacteriaceae
3644,9309,sp|P43587|YPI1_YEAST,0,0,no rank,unclassified
3645,6568,sp|P04536|EXOD_BPT4,0,110269,species,UBA4951 sp963651445
3646,5726,VFG045332,1,20507,species,Listeria farberi
3647,11428,VFG040988,1,456,species,Xylella fastidiosa
3648,6717,VFG023137,1,941,species,Mycobacterium marinum
3649,6840,VFG024666,1,833,species,Mycobacterium intracellulare
3650,12019,sp|P9WQ09|MUTY_MYCTU,0,35,species,Mycobacterium tuberculosis
3651,2020,sp|P40382|CDT1_SCHPO,0,0,no rank,unclassified
3652,11471,sp|P06174|HEM4_YEAST,0,3009,species,Ferrimicrobium sp027409005
3653,9770,sp|I0JJR3|LUXS_HALH3,0,55888,species,Halobacillus halophilus
3654,3045,VFG039331,1,699,species,Coxiella burnetii
3655,9001,VFG019796,1,4415,species,Pseudomonas E petroselini
3656,1057,sp|Q7A531|Y1560_STAAN,0,16,species,Staphylococcus aureus
3657,9512,VFG040450,1,1000,genus,Rickettsia
3658,1487,sp|A1B195|T3HPD_PARDP,0,6710,species,Paracoccus denitrificans
3659,13475,sp|P31133|POTF_ECOLI,0,7,genus,Escherichia
3660,8954,VFG016182,1,2,superkingdom,Bacteria
3661,1878,sp|Q5UQ21|YL208_MIMIV,0,0,no rank,unclassified
3662,3565,sp|Q9ZMW8|LUXS_HELPJ,0,14999,species,Helicobacter pylori DB
3663,7717,sp|P38855|PEX18_YEAST,0,0,no rank,unclassified
3664,5838,VFG007724,1,1462,species,Mycobacterium smegmatis
3665,10906,sp|P14065|GCY1_YEAST,0,1,no rank,root
3666,837,sp|P40685|CHRR_CERS4,0,3492,species,Cereibacter A sphaeroides
3667,12429,sp|Q5UQF4|YL485_MIMIV,0,88281,species,JACPLZ01 sp016186245
3668,12480,gi|17987644|ref|NP_540278.1|,1,99,species,Brucella melitensis
3669,13174,gi|15901646|ref|NP_346250.1|,1,29,species,Streptococcus pneumoniae
3670,14398,sp|D2Z026|DCSC_STRLA,0,119344,species,Streptomyces sp035989885
3671,10354,sp|P80037|MDH_HELGE,0,127919,species,JBFMBH01 sp040755095
3672,6470,sp|O60119|SCS2_SCHPO,0,2918,species,Arctic96AD-7 sp002685535
3673,3661,sp|Q9IV53|TGB2_PMTVS,0,0,no rank,unclassified
3674,6576,sp|Q59190|URK_BORBU,0,514,genus,Borreliella
3675,8962,sp|P04289|CEP3_HHV11,0,0,no rank,unclassified
3676,6814,VFG024309,1,20588,species,Mycobacterium gilvum
3677,13883,sp|P53024|SEC13_KOMPG,0,70822,species,JACNIV01 sp030628755
3678,11615,sp|A5W4E9|TODA_PSEP1,0,40563,species,Acinetobacter sp002455755
3679,3978,sp|P0A024|DPO3B_STAAU,0,16,species,Staphylococcus aureus
3680,3162,sp|P74061|RPE_SYNY3,0,5353,species,Synechocystis sp000284455
3681,10892,VFG007081,1,510,species,Vibrio vulnificus B
3682,12758,gi|15601342|ref|NP_232973.1|,1,66,species,Vibrio cholerae
3683,8358,sp|Q59YH3|CG11_CANAL,0,0,no rank,unclassified
3684,9217,sp|P9WER1|BRAB_ANNTR,0,2,superkingdom,Bacteria
3685,7509,VFG043558,1,1409,species,Metamycoplasma hominis
3686,916,sp|P38125|DTR1_YEAST,0,1,no rank,root
3687,4755,sp|P47086|YJY1_YEAST,0,0,no rank,unclassified
3688,12866,sp|P00148|CYCP_CERS4,0,3492,species,Cereibacter A sphaeroides
3689,9022,sp|P78587|MCE1_CANAX,0,80603,species,CALFYW01 sp937952265
3690,11752,sp|P0ADY7|RL16_ECOLI,0,6,family,Enterobacteriaceae
3691,2166,VFG017827,1,50,genus,Campylobacter D
3692,12047,gi|15646133|ref|NP_208315.1|,1,180,genus,Helicobacter
3693,8834,VFG015925,1,76,genus,Pseudomonas E
3694,12241,gi|56707335|ref|YP_169231.1|,1,142,species,Francisella tularensis
3695,12372,sp|A0A3G9GX61|CDMI_TALVE,0,2,superkingdom,Bacteria
3696,7078,VFG029893,1,34,genus,Mycobacterium
3697,9432,sp|O31576|YFHH_BACSU,0,122,species,Bacillus subtilis
3698,8955,VFG016184,1,76,genus,Pseudomonas E
3699,2746,sp|P54178|SCO1_BACSU,0,122,species,Bacillus subtilis
3700,10594,sp|Q07405|ATPA_MYXXA,0,7364,genus,Myxococcus
3701,9096,sp|Q81MI9|MTND_BACAN,0,186,species,Bacillus A anthracis
3702,11903,gi|15610837|ref|NP_218218.1|,1,35,species,Mycobacterium tuberculosis
3703,9118,sp|Q08887|NDD1_YEAST,0,0,no rank,unclassified
3704,9234,sp|O31986|SUNS_BACSU,0,122,species,Bacillus subtilis
3705,8779,VFG015866,1,1160,species,Pseudomonas E tremae
3706,10405,VFG005301,1,36274,species,Streptococcus hillyeri
3707,8007,VFG001213,1,22,species,Pseudomonas aeruginosa
3708,1020,sp|P11887|2ENR_CLOTY,0,144,family,Clostridiaceae
3709,1285,sp|O74859|APTX_SCHPO,0,4,class,Gammaproteobacteria
3710,3950,sp|P00692|AMY_BACAM,0,1381,species,Bacillus amyloliquefaciens
3711,6350,VFG010364,1,12755,species,Mycobacterium monacense
3712,7918,VFG000127,1,21,genus,Pseudomonas
3713,6369,VFG010399,1,1462,species,Mycobacterium smegmatis
3714,8287,VFG014268,1,76,genus,Pseudomonas E
3715,1472,sp|P0ADN6|YIFL_ECOLI,0,7,genus,Escherichia
3716,693,sp|P40350|ALG5_YEAST,0,1,no rank,root
3717,5897,VFG007943,1,12755,species,Mycobacterium monacense
3718,9862,VFG041113,1,6,family,Enterobacteriaceae
3719,2644,sp|P67603|AC4CH_ECOLI,0,376,species,Escherichia albertii
3720,2210,VFG043397,1,51,species,Campylobacter D jejuni
3721,1375,sp|Q04562|TMN2_YEAST,0,2918,species,Arctic96AD-7 sp002685535
3722,4224,sp|Q59N20|MSS11_CANAL,0,0,no rank,unclassified
3723,12689,sp|Q5SI26|GCBP_THET8,0,2334,species,Thermus thermophilus
3724,6439,VFG021858,1,1462,species,Mycobacterium smegmatis
3725,881,sp|P23308|SINI_BACSU,0,107,genus,Bacillus
3726,12226,sp|G0SFB5|YTM1_CHATD,0,2918,species,Arctic96AD-7 sp002685535
3727,14059,gi|799314770|ref|XP_012046704.1|,1,2,superkingdom,Bacteria
3728,88,sp|P94691|CYC3B_DESAF,0,27162,species,Desulfocurvibacter africanus
3729,11570,sp|P13921|REPB_STRAG,0,28,genus,Streptococcus
3730,7677,sp|P36070|RRN3_YEAST,0,0,no rank,unclassified
3731,2453,VFG050266,1,536,species,Chlamydia trachomatis
3732,6879,VFG026843,1,35,species,Mycobacterium tuberculosis
3733,10256,VFG044266,1,16,species,Staphylococcus aureus
3734,5150,VFG002014,1,128,species,Legionella pneumophila
3735,7388,sp|P10613|CP51_CANAL,0,2,superkingdom,Bacteria
3736,3278,VFG042343,1,1553,genus,Edwardsiella
3737,2344,sp|P21372|PRP5_YEAST,0,1,no rank,root
3738,1668,VFG025698,1,1337,species,Burkholderia thailandensis
3739,1183,sp|P0ACH8|MELR_ECOLI,0,804,species,Escherichia coli F
3740,8294,sp|E1WKT5|SOTC_BACF6,0,164,species,Bacteroides fragilis
3741,9849,sp|P60490|RL19_THET8,0,2334,species,Thermus thermophilus
3742,11366,sp|G2Q1C9|PEX2_THET4,0,114992,species,Rhizobium sp016429255
3743,7413,VFG016561,1,28812,species,Mycoplasmopsis B pulmonis
3744,12819,gi|16763753|ref|NP_459368.1|,1,6,family,Enterobacteriaceae
3745,10663,sp|Q7X3T2|AHLL_ARTSP,0,2014,species,Arthrobacter ureafaciens
3746,799,VFG016425,1,35305,species,Bacillus A fungorum
3747,4296,VFG047471,1,142,species,Francisella tularensis
3748,1825,sp|P26901|CATA_BACSU,0,107,genus,Bacillus
3749,13223,sp|A0A3Q9U4Z5|PVHC_TALVA,0,2,superkingdom,Bacteria
3750,7224,VFG031241,1,119730,species,Mycobacterium sp000328565
3751,11224,sp|P17055|CRTA_RHOCB,0,10201,species,Rhodobacter capsulatus B
3752,3568,VFG012436,1,7,genus,Escherichia
3753,11417,VFG042346,1,1493,genus,Xenorhabdus
3754,5753,VFG043961,1,12,class,Bacilli
3755,7012,sp|O74449|YCG4_SCHPO,0,0,no rank,unclassified
3756,3737,VFG035399,1,6,family,Enterobacteriaceae
3757,6208,VFG010046,1,35,species,Mycobacterium tuberculosis
3758,5068,VFG049292,1,163,species,Klebsiella michiganensis
3759,6552,VFG022243,1,340,species,Mycobacterium avium
3760,9723,VFG004240,1,18,species,Salmonella enterica
3761,6167,sp|P80999|GVPC_PLAAG,0,1459,species,Planktothrix agardhii
3762,6615,VFG022687,1,941,species,Mycobacterium marinum
3763,9549,VFG040631,1,1000,genus,Rickettsia
3764,8960,sp|P33643|RLUD_ECOLI,0,7,genus,Escherichia
3765,4390,VFG013122,1,1128,genus,Actinobacillus
3766,4871,sp|P60611|LYTR_STAA8,0,16,species,Staphylococcus aureus
