Unnamed: 0,id,label,target_id,pred_label,fident,bitscore,evalue,score
2964,sp|O59836|HIM1_SCHPO,0,P26996,0.0,0.684,180.0,2.5399999999999998e-45,0.026254375729288213
2965,sp|Q73RG3|DGCA_TREDE,0,fig|83332.12.peg.1516|Rv1354c|VBIMycTub87468_1516|,1.0,0.703,668.0,1.233e-192,0.09743290548424738
2966,sp|P48243|GLUA_CORGL,0,O34900,0.0,0.959,878.0,1.139e-267,0.12806301050175029
2967,sp|E9F5E7|SUBA_METRA,0,G3XMC4,0.0,0.697,3877.0,0.0,0.56549008168028
2968,VFG048877,1,VFG007641,1.0,0.656,703.0,2.42e-203,0.10253792298716453
2969,sp|P26749|VG10_BPP22,0,A0A385DVD6,0.0,0.571,411.0,5.658e-115,0.05994749124854142
2970,sp|Q72EU7|TRPA_DESVH,0,Q97P33,0.0,0.926,908.0,7.686999999999999e-276,0.13243873978996498
2971,sp|P42360|MTSC_STRGN,0,fig|265669.9.peg.1883|LMOf2365_1877|VBILisMon105049_1883|,1.0,0.94,810.0,1.586e-242,0.11814469078179697
2972,VFG039873,1,VFG039876,1.0,0.877,2330.0,0.0,0.33984830805134186
2973,gi|16765424|ref|NP_461039.1|,1,VFG048800,1.0,0.907,589.0,1.852e-174,0.08591015169194866
2974,VFG002371,1,VFG019026,1.0,0.774,678.0,4.709e-196,0.09889148191365228
2975,sp|Q9X0N0|MCP3_THEMA,0,G3XDA3,0.0,0.807,1254.0,0.0,0.18290548424737457
2976,VFG024904,1,VFG024912,1.0,0.913,1678.0,0.0,0.24474912485414235
2977,VFG051336,1,VFG051363,1.0,0.824,2653.0,0.0,0.3869603267211202
2978,sp|Q55329|PSAJ_SYNY3,0,VFG052054,1.0,0.76,68.0,4.557e-13,0.009918319719953326
2979,gi|21911264|ref|NP_665532.1|,1,YP_281169.1,1.0,0.874,1483.0,0.0,0.21630688448074678
2980,sp|D0LZ74|ENCAP_HALO1,0,Q45296,0.0,0.775,641.0,9.254e-186,0.09349474912485414
2981,VFG017062,1,VFG017068,1.0,0.616,150.0,1.406e-36,0.021878646441073513
2982,sp|P80573|CATC_CUPPJ,0,P95609,0.0,0.945,310.0,1.829e-89,0.04521586931155192
2983,VFG008917,1,VFG007871,1.0,0.876,3510.0,0.0,0.5119603267211202
2984,gi|17988872|ref|NP_541505.1|,1,P9WF31,0.0,0.851,1012.0,2.3389999999999998e-296,0.14760793465577596
2985,sp|P23135|CY1_RHORU,0,A0A1D8PHA3,0.0,0.654,429.0,1.035e-120,0.06257292882147024
2986,sp|O25899|TONB_HELPY,0,VFG006287,1.0,0.667,352.0,1.494e-97,0.051341890315052506
2987,sp|Q8STD9|RS25_ENCCU,0,Q7SC06,0.0,0.958,296.0,8.978e-83,0.043173862310385065
2988,sp|Q7M827|MFRA_WOLSU,0,P00363,0.0,0.793,1454.0,0.0,0.2120770128354726
2989,sp|A0A0G4P2K0|CYPE4_PENC3,0,A2QLV1,0.0,0.953,3513.0,0.0,0.5123978996499416
2990,sp|O05521|REX_BACSU,0,Q8E565,0.0,0.919,697.0,7.315000000000001e-208,0.10166277712952158
2991,sp|P0DX90|PRFH_ECOS1,0,Q7A6R4,0.0,0.778,444.0,6.138e-126,0.0647607934655776
2992,VFG021785,1,P10908,0.0,0.553,334.0,6.497e-92,0.04871645274212369
2993,sp|P10955|FIXL_RHIME,0,E0X9C7,0.0,0.809,1035.0,3.154e-303,0.15096266044340723
2994,sp|P38708|YHI0_YEAST,0,P0A8M3,0.0,0.627,598.0,3.745e-171,0.08722287047841307
2995,sp|P99078|G6PI_STAAN,0,P13376,0.0,0.923,1424.0,0.0,0.20770128354725786
2996,VFG013803,1,VFG015615,1.0,0.868,891.0,5.5449999999999995e-266,0.12995915985997666
2997,VFG045297,1,YP_002898511.1,1.0,0.941,916.0,2.091e-279,0.13360560093348892
2998,VFG040515,1,VFG040541,1.0,0.846,4720.0,0.0,0.6884480746791132
2999,gi|799346151|ref|XP_012053292.1|,1,P17888,0.0,0.586,57.0,9.645e-09,0.008313885647607934
3000,sp|Q0P886|TUPB_CAMJE,0,P0AF01,0.0,0.612,385.0,1.156e-107,0.05615519253208868
3001,VFG036493,1,VFG036506,1.0,0.78,1023.0,2.1740000000000003e-301,0.14921236872812135
3002,sp|P9WGQ5|Y927C_MYCTU,0,NP_344856.1,1.0,0.966,1014.0,4.388e-313,0.14789964994165694
3003,VFG017883,1,VFG039102,1.0,0.781,2348.0,0.0,0.3424737456242707
3004,sp|P38742|NPR3_YEAST,0,P76066,0.0,0.598,212.0,1.532e-54,0.030921820303383897
3005,VFG042791,1,VFG017852,1.0,0.798,835.0,2.421e-244,0.12179113185530922
3006,VFG011767,1,VFG013158,1.0,0.798,1383.0,0.0,0.20172112018669777
3007,sp|Q9HGT6|SYSC_CANAL,0,P07284,0.0,0.926,1406.0,0.0,0.20507584597432907
3008,sp|Q8GHB2|CLOQ_STRRC,0,A0A384JK99,0.0,0.796,744.0,2.036e-216,0.10851808634772463
3009,VFG013705,1,VFG013704,1.0,0.907,1143.0,0.0,0.16671528588098017
3010,sp|P76177|YDGH_ECOLI,0,Q08096,0.0,0.576,163.0,2.369e-40,0.023774795799299885
3011,sp|Q08215|PEX15_YEAST,0,VFG040642,1.0,0.588,254.0,8.919e-68,0.03704784130688448
3012,sp|P0C0V9|HEMA_BRV1,0,VFG044108,1.0,0.869,94.0,2.49e-19,0.013710618436406068
3013,sp|P77400|YBAT_ECOLI,0,YP_001142878.1,1.0,0.712,958.0,2.2320000000000002e-280,0.1397316219369895
3014,VFG033771,1,VFG000815,1.0,0.714,183.0,2.4309999999999996e-47,0.026691948658109685
3015,VFG002098,1,VFG010647,1.0,0.797,2529.0,0.0,0.36887397899649943
3016,VFG005043,1,VFG005074,1.0,0.755,994.0,4.607e-292,0.14498249708284713
3017,VFG041173,1,VFG041051,1.0,0.905,2235.0,0.0,0.3259918319719953
3018,sp|P9WME5|Y1830_MYCTU,0,P62173,0.0,0.777,209.0,2.4579999999999997e-54,0.03048424737456243
3019,sp|Q8SUY5|Y7B2_ENCCU,0,P41811,0.0,0.48,281.0,9.165e-76,0.04098599766627771
3020,sp|P17937|RL7A_SCHPO,0,Q7SBD5,0.0,0.813,571.0,2.445e-164,0.08328471411901983
3021,gi|307570078|emb|CAR83257.1|,1,O50608,0.0,0.761,883.0,7.211e-258,0.12879229871645273
3022,sp|P52073|GLCE_ECOLI,0,P32891,0.0,0.538,470.0,7.497e-133,0.06855309218203035
3023,VFG018737,1,VFG041379,1.0,0.741,223.0,1.529e-59,0.032526254375729285
3024,VFG042922,1,VFG013931,1.0,0.529,188.0,5.4090000000000003e-48,0.027421236872812137
3025,sp|F5RH07|GMAS_METUF,0,A9ZPH9,0.0,0.923,1403.0,0.0,0.20463827304550758
3026,VFG007023,1,VFG038916,1.0,0.915,2277.0,0.0,0.3321178529754959
3027,sp|O32074|THIT_BACSU,0,Q037U3,0.0,0.75,471.0,1.002e-134,0.06869894982497082
3028,gi|15900539|ref|NP_345143.1|,1,P95257,0.0,0.611,198.0,1.2349999999999998e-51,0.028879813302217037
3029,VFG007180,1,VFG039300,1.0,0.5,191.0,1.365e-48,0.027858809801633605
3030,sp|P00424|COX5A_YEAST,0,VFG040854,1.0,0.543,106.0,1.438e-23,0.015460910151691949
3031,sp|Q02753|RL21A_YEAST,0,P27763,0.0,0.555,117.0,5.906e-27,0.01706534422403734
3032,sp|P34230|PXA2_YEAST,0,P41909,0.0,0.649,1268.0,0.0,0.18494749124854143
3033,gi|147675349|ref|YP_001217969.1|,1,VFG000121,1.0,0.908,546.0,4.917e-159,0.07963827304550758
3034,sp|D3JTC1|PLYA_PAEAM,0,O34310,0.0,0.855,732.0,3.046e-219,0.10676779463243874
3035,sp|P35845|OSH1_YEAST,0,Q12451,0.0,0.731,2466.0,0.0,0.3596849474912485
3036,sp|Q7NIE7|PSAL_GLOVI,0,P95822,0.0,0.51,146.0,1.048e-35,0.021295215869311553
3037,sp|P27142|KAD_GEOSE,0,Q9HE76,0.0,0.903,716.0,3.3860000000000003e-214,0.1044340723453909
3038,VFG043607,1,YP_002038785.1,1.0,0.473,496.0,2.6909999999999997e-140,0.07234539089848308
3039,VFG010257,1,VFG010260,1.0,0.888,1271.0,0.0,0.1853850641773629
3040,VFG045543,1,VFG045552,1.0,0.642,185.0,1.101e-46,0.026983663943990665
3041,VFG000132,1,VFG014879,1.0,0.879,687.0,3.4449999999999995e-204,0.10020420070011668
3042,sp|Q9WYZ2|HSLU_THEMA,0,P39778,0.0,0.852,1220.0,0.0,0.1779463243873979
3043,sp|Q5LT65|TMOW_RUEPO,0,Q4FL37,0.0,0.929,1107.0,0.0,0.16146441073512252
3044,gi|16765821|ref|NP_461436.1|,1,P0DP44,0.0,0.799,1683.0,0.0,0.2454784130688448
3045,sp|P29722|TA17_TREPA,0,NP_229790.1,1.0,0.739,228.0,1.527e-60,0.03325554259043174
3046,sp|P0C136|NS1_INCJH,0,VFG024989,1.0,0.788,98.0,5.417e-21,0.014294049008168028
3047,VFG011757,1,NP_206819.1,1.0,0.807,1923.0,0.0,0.2804842473745624
3048,sp|A0A142C7A4|PHNF_PENHR,0,S0EH60,0.0,0.714,821.0,9.564e-239,0.11974912485414235
3049,VFG016774,1,VFG043292,1.0,0.809,301.0,4.634e-83,0.04390315052508752
3050,VFG041887,1,VFG000217,1.0,0.798,217.0,1.476e-57,0.03165110851808635
3051,sp|P08468|PT111_YEAST,0,P32522,0.0,0.602,1047.0,2.7e-306,0.15271295215869313
3052,sp|Q6WVP7|RADH_LENKE,0,P9WGQ5,0.0,0.976,987.0,2.794e-305,0.1439614935822637
3053,sp|P67593|SYW_STAAN,0,P00953,0.0,0.93,1023.0,2.117e-306,0.14921236872812135
3054,sp|P69739|MBHS_ECOLI,0,P31884,0.0,0.782,858.0,1.703e-250,0.12514585764294048
3055,sp|O74462|TAF6_SCHPO,0,O94600,0.0,0.645,329.0,4.206e-90,0.04798716452742124
3056,VFG035443,1,VFG035436,1.0,0.883,468.0,1.145e-135,0.06826137689614936
3057,sp|P25631|YCU1_YEAST,0,A0A0D1E015,0.0,0.873,405.0,7.736e-114,0.059072345390898486
3058,sp|O34427|CITS_BACSU,0,Q5HK19,0.0,0.612,892.0,5.397e-260,0.13010501750291714
3059,VFG018418,1,VFG000589,1.0,0.773,688.0,1.3470000000000002e-199,0.10035005834305717
3060,sp|Q03469|MURI_LIMFE,0,Q6GHT5,0.0,0.905,903.0,1.4180000000000001e-272,0.13170945157526254
3061,sp|Q0CF71|AZPB5_ASPTN,0,Q5BEJ8,0.0,0.797,712.0,7.674e-209,0.10385064177362893
3062,sp|Q03579|LIP1_YEAST,0,H8EXN2,0.0,0.486,104.0,5.844e-23,0.015169194865810968
3063,VFG042987,1,VFG005309,1.0,0.646,442.0,7.266e-125,0.06446907817969662
3064,VFG002155,1,VFG002156,1.0,0.573,75.0,1.406e-14,0.010939323220536756
3065,sp|Q9K0I2|PPSA_NEIMB,0,P23538,0.0,0.923,2581.0,0.0,0.3764585764294049
3066,VFG041077,1,VFG041207,1.0,0.714,614.0,1.5570000000000001e-176,0.08955659276546091
3067,VFG000292,1,VFG043503,1.0,0.556,207.0,1.421e-53,0.030192532088681445
3068,sp|Q5F2J0|PTP1_ENCIN,0,O76273,0.0,0.515,102.0,5.157999999999999e-22,0.014877479579929988
3069,sp|P0DPP5|YQFI_ECOLI,0,,0.0,,0.0,,0.0
3070,gi|17989226|ref|NP_541859.1|,1,Q9AEM9,0.0,0.761,1862.0,0.0,0.27158693115519256
3071,VFG015353,1,Q9F0J6,0.0,0.481,161.0,8.35e-40,0.023483080513418905
3072,sp|P33025|PSUG_ECOLI,0,O86737,0.0,0.452,213.0,1.607e-55,0.03106767794632439
3073,gi|16759970|ref|NP_455587.1|,1,VFG000993,1.0,0.743,270.0,4.951e-74,0.03938156359393232
3074,sp|O74384|ERFB_SCHPO,0,P39010,0.0,0.599,334.0,5.6809999999999996e-92,0.04871645274212369
3075,sp|Q6E7F2|FCF1_ECOLX,0,VFG047143,1.0,0.937,1139.0,0.0,0.1661318553092182
3076,sp|P07129|XYNB_BACPU,0,T2KN85,0.0,0.712,1212.0,0.0,0.17677946324387397
3077,gi|161486698|ref|NP_697723.2|,1,NP_244957.1,1.0,0.936,689.0,2.354e-206,0.10049591598599766
3078,sp|P0DSF8|YODE_ECOLI,0,VFG051346,1.0,0.622,88.0,6.263e-19,0.012835472578763127
3079,sp|Q88897|CAPSD_TRVPP,0,VFG017040,1.0,0.777,149.0,2.024e-36,0.02173278879813302
3080,sp|P32566|SMI1_YEAST,0,XP_719383.1,1.0,0.622,166.0,7.062999999999999e-41,0.024212368728121353
3081,VFG043912,1,VFG043897,1.0,0.586,673.0,1.186e-193,0.09816219369894982
3082,sp|O25909|NADC_HELPY,0,P9WJJ7,0.0,0.891,892.0,3.8510000000000004e-268,0.13010501750291714
3083,VFG052238,1,VFG052233,1.0,0.847,4018.0,0.0,0.5860560093348891
3084,sp|P66726|RPOZ_STAAN,0,VFG040532,1.0,0.66,78.0,1.656e-15,0.011376896149358226
3085,gi|151221841|ref|YP_001332663.1|,1,P46828,0.0,0.969,1221.0,0.0,0.1780921820303384
3086,sp|P80354|POR_GLUOX,0,P0CX08,0.0,0.817,1240.0,0.0,0.1808634772462077
3087,gi|17989382|ref|NP_542015.1|,1,NP_439519.1,1.0,0.748,953.0,1.4329999999999998e-278,0.13900233372228704
3088,gi|157939819|emb|CAL81507.1|,1,,0.0,,0.0,,0.0
3089,sp|A0A0A7HF73|CAS6_STRTR,0,P9WPJ1,0.0,0.82,656.0,2.253e-191,0.09568261376896149
3090,VFG041203,1,VFG041098,1.0,0.93,1474.0,0.0,0.21499416569428237
3091,sp|P38331|YB92_YEAST,0,A0A7U3TCA2,0.0,0.595,215.0,3.7090000000000003e-56,0.031359393232205365
3092,sp|P80173|48KD_BACCE,0,,0.0,,0.0,,0.0
3093,VFG006247,1,VFG006246,1.0,0.785,3911.0,0.0,0.5704492415402567
3094,sp|P38219|OLA1_YEAST,0,O13998,0.0,0.913,1185.0,0.0,0.17284130688448074
3095,VFG045314,1,NP_709658.1,1.0,0.586,423.0,5.918e-119,0.0616977829638273
3096,sp|Q3IZ91|CCCR_CERS4,0,VFG015871,1.0,0.857,1216.0,0.0,0.17736289381563594
3097,VFG013315,1,VFG013320,1.0,0.909,863.0,1.017e-260,0.12587514585764295
3098,gi|17987622|ref|NP_540256.1|,1,P35194,0.0,0.7,83.0,5.627e-17,0.012106184364060676
3099,sp|Q8KCU0|BCHR_CHLTE,0,Q8KBK9,0.0,0.826,1219.0,0.0,0.1778004667444574
3100,VFG043494,1,VFG043497,1.0,0.651,673.0,4.4620000000000004e-194,0.09816219369894982
3101,VFG011771,1,VFG001940,1.0,0.737,672.0,1.7170000000000002e-194,0.09801633605600933
3102,sp|Q6B0Y7|YM075_YEAST,0,,0.0,,0.0,,0.0
3103,sp|P50009|ATPE_ACEWD,0,P0A6E6,0.0,0.888,401.0,4.933e-116,0.058488914819136525
3104,VFG050302,1,VFG050304,1.0,0.788,4834.0,0.0,0.705075845974329
3105,VFG052038,1,P9WNL7,0.0,0.773,1611.0,0.0,0.23497666277712953
3106,VFG039197,1,VFG017859,1.0,0.576,804.0,3.62e-233,0.11726954492415402
3107,sp|P76066|YDAW_ECOLI,0,Q9UST7,0.0,0.699,331.0,1.681e-91,0.048278879813302214
3108,VFG010416,1,VFG010413,1.0,0.9,1131.0,0.0,0.1649649941656943
3109,gi|86559647|ref|YP_473467.1|,1,VFG012122,1.0,0.846,761.0,2.451e-224,0.11099766627771296
3110,sp|P37180|HYBB_ECOLI,0,Q72E86,0.0,0.604,606.0,8.546e-174,0.08838973162193699
3111,VFG006552,1,Q9KL03,0.0,0.924,559.0,9.565000000000002e-165,0.08153442240373396
3112,gi|58269702|ref|XP_572007.1|,1,O93827,0.0,0.811,1085.0,0.0,0.15825554259043173
3113,VFG052006,1,VFG052033,1.0,0.832,2944.0,0.0,0.4294049008168028
3114,VFG000463,1,VFG018399,1.0,0.915,548.0,4.755e-161,0.07992998833138856
3115,sp|P81352|UN07_CLOPA,0,,0.0,,0.0,,0.0
3116,sp|Q76L37|CPRC1_CANPA,0,Q07551,0.0,0.891,913.0,8.721e-272,0.13316802800466745
3117,VFG024025,1,VFG009547,1.0,0.962,1985.0,0.0,0.2895274212368728
3118,sp|P40088|FTR1_YEAST,0,P38310,0.0,0.76,679.0,6.342999999999999e-196,0.09903733955659276
3119,VFG051556,1,VFG051558,1.0,0.894,2639.0,0.0,0.38491831971995333
3120,VFG002034,1,VFG016452,1.0,0.694,298.0,9.298999999999999e-81,0.04346557759626604
3121,sp|P73528|PSBZ_SYNY3,0,Q8DHJ2,0.0,0.854,209.0,1.9050000000000002e-58,0.03048424737456243
3122,gi|126207860|ref|YP_001053085.1|,1,NP_459446.1,1.0,0.921,2515.0,0.0,0.3668319719953326
3123,sp|Q57038|CYB6_SYNY3,0,Q59297,0.0,0.772,518.0,2.068e-148,0.07555425904317387
3124,sp|Q9WXS3|UXUB_THEMA,0,P80354,0.0,0.63,760.0,4.621e-220,0.11085180863477247
3125,sp|O05892|ALKX_MYCTU,0,P9WMD5,0.0,0.821,490.0,6.508e-140,0.07147024504084014
3126,sp|O83369|SLYD_TREPA,0,NP_462359.1,1.0,0.908,515.0,3.505e-150,0.07511668611435239
3127,sp|Q53W62|CARH_THET8,0,P33358,0.0,0.78,587.0,1.44e-168,0.08561843640606767
3128,VFG001852,1,Q09684,0.0,0.634,184.0,3.452e-47,0.026837806301050177
3129,sp|P0AEJ8|EUTN_ECOLI,0,P72759,0.0,0.861,279.0,1.437e-78,0.04069428238039673
3130,VFG013882,1,VFG001219,1.0,0.924,513.0,2.049e-149,0.07482497082847141
3131,VFG047990,1,VFG047989,1.0,0.779,813.0,1.726e-236,0.11858226371061843
3132,VFG031518,1,VFG031526,1.0,0.981,576.0,8.685e-171,0.08401400233372229
3133,sp|O75003|TREPH_GRIFR,0,B5T072,0.0,0.72,946.0,6.4369999999999995e-276,0.1379813302217036
3134,VFG042845,1,VFG042879,1.0,0.915,1133.0,0.0,0.16525670945157525
3135,sp|Q10210|SWC3_SCHPO,0,Q2HR63,0.0,0.808,100.0,3.244e-21,0.014585764294049008
3136,VFG022135,1,VFG022138,1.0,0.843,1356.0,0.0,0.19778296382730456
3137,gi|15609141|ref|NP_216520.1|,1,Q5FQ97,0.0,0.767,457.0,7.415e-129,0.06665694282380397
3138,VFG019018,1,Q8X7P7,0.0,0.95,1180.0,0.0,0.1721120186697783
3139,sp|W4KMP1|LP9B_HETIT,0,G2QAB5,0.0,0.798,586.0,4.367e-169,0.0854725787631272
3140,VFG034915,1,VFG034922,1.0,0.592,1002.0,1.0920000000000001e-292,0.14614935822637107
3141,VFG007169,1,VFG038323,1.0,0.918,260.0,4.565e-71,0.037922987164527425
3142,sp|P80260|LHB_AFIMA,0,P35098,0.0,0.687,99.0,2.1869999999999997e-22,0.014439906651108518
3143,sp|Q97DZ9|Y3321_CLOAB,0,VFG014197,1.0,0.462,106.0,2.1489999999999998e-23,0.015460910151691949
3144,VFG009537,1,VFG009533,1.0,0.914,3725.0,0.0,0.5433197199533255
3145,sp|Q7S860|CAO1_NEUCR,0,Q4W9H1,0.0,0.903,1565.0,0.0,0.22826721120186697
3146,sp|P04051|RPC1_YEAST,0,P36594,0.0,0.621,1913.0,0.0,0.2790256709451575
3147,sp|Q06451|TPO3_YEAST,0,XP_712435.1,1.0,0.783,1379.0,0.0,0.20113768961493583
3148,VFG012089,1,VFG050214,1.0,0.754,1557.0,0.0,0.22710035005834306
3149,VFG023397,1,VFG024552,1.0,0.788,760.0,4.3620000000000003e-221,0.11085180863477247
3150,gi|17986909|ref|NP_539543.1|,1,O52815,0.0,0.862,1294.0,0.0,0.18873978996499416
3151,sp|O05307|FAC6_MYCTU,0,S5M744,0.0,0.83,1477.0,0.0,0.21543173862310386
3152,gi|66275826|ref|YP_232911.1|,1,VFG045524,1.0,0.645,196.0,8.486999999999999e-51,0.028588098016336057
3153,sp|Q9HV00|FDHE_PSEAE,0,VFG041503,1.0,0.566,157.0,1.169e-38,0.022899649941656944
3154,gi|86171677|ref|XP_966258.1|,1,P0A0K0,0.0,0.877,540.0,3.066e-157,0.07876312718786464
3155,VFG041309,1,VFG005275,1.0,0.626,875.0,1.4829999999999999e-254,0.12762543757292882
3156,sp|Q53685|OLED_STRAT,0,Q9XC67,0.0,0.835,1189.0,0.0,0.1734247374562427
3157,sp|P99133|TPIS_STAAN,0,Q04JH4,0.0,0.948,912.0,3.997e-278,0.13302217036172695
3158,sp|K4LVZ1|ILVC_THEPS,0,P29107,0.0,0.93,1104.0,0.0,0.16102683780630106
3159,sp|P73824|GPX2_SYNY3,0,P40581,0.0,0.929,528.0,2.557e-157,0.07701283547257877
3160,gi|29377514|ref|NP_816668.1|,1,VFG005375,1.0,0.81,607.0,1.068e-175,0.08853558926487748
3161,sp|P0AGK1|UBIA_ECOLI,0,Q55500,0.0,0.747,717.0,8.439000000000001e-209,0.10457992998833139
3162,VFG043158,1,VFG038745,1.0,0.767,972.0,1.2889999999999998e-284,0.14177362893815637
3163,sp|Q7SA88|RM03_NEUCR,0,Q9ZBQ7,0.0,0.548,374.0,6.926e-104,0.05455075845974329
3164,gi|126207518|ref|YP_001052743.1|,1,B2FR00,0.0,0.905,1703.0,0.0,0.2483955659276546
3165,sp|P37202|DIS3_SCHPO,0,O14040,0.0,0.737,1553.0,0.0,0.2265169194865811
3166,VFG022312,1,VFG008997,1.0,0.888,280.0,1.6440000000000002e-78,0.040840140023337225
3167,sp|B2HM76|PIPS_MYCMM,0,Q9F7Y9,0.0,0.914,717.0,1.7670000000000003e-212,0.10457992998833139
3168,VFG042375,1,VFG042374,1.0,0.856,2644.0,0.0,0.3856476079346558
3169,sp|P38913|FAD1_YEAST,0,P94498,0.0,0.511,252.0,2.694e-67,0.0367561260210035
3170,gi|66275898|ref|YP_232983.1|,1,NP_540243.1,1.0,0.589,309.0,1.928e-84,0.04507001166861144
3171,sp|P43500|FRZCD_MYXXA,0,VFG015639,1.0,0.878,918.0,2.63e-268,0.1338973162193699
3172,sp|P0AAE0|CYCA_ECOLI,0,P0AAE2,0.0,0.803,1263.0,0.0,0.18421820303383898
3173,VFG034825,1,VFG012832,1.0,0.803,620.0,3.5510000000000005e-178,0.09043173862310384
3174,VFG047425,1,VFG047424,1.0,0.872,826.0,1.0050000000000001e-246,0.12047841306884481
3175,sp|Q8TGA0|PFKA2_PICPA,0,P16862,0.0,0.866,2872.0,0.0,0.41890315052508753
3176,gi|23500952|ref|NP_697079.1|,1,P32452,0.0,0.712,672.0,8.379e-195,0.09801633605600933
3177,sp|P53118|ROG1_YEAST,0,Q12103,0.0,0.745,1324.0,0.0,0.19311551925320886
3178,VFG016942,1,VFG016945,1.0,0.618,658.0,1.6579999999999999e-189,0.09597432905484247
3179,VFG026312,1,VFG016430,1.0,0.711,939.0,4.7170000000000004e-275,0.13696032672112018
3180,sp|Q2ABP6|PKSF_ALTSO,0,VFG008007,1.0,0.713,4254.0,0.0,0.6204784130688448
3181,VFG000682,1,VFG016299,1.0,0.879,1310.0,0.0,0.191073512252042
3182,VFG045722,1,VFG010891,1.0,0.96,261.0,7.652e-75,0.03806884480746791
3183,gi|15901197|ref|NP_345801.1|,1,AAD24761.1,1.0,0.749,1520.0,0.0,0.22170361726954493
3184,sp|Q0BGE1|FCNLN_BURCM,0,A6XIG6,0.0,0.766,721.0,6.26e-210,0.10516336056009334
3185,sp|P42840|YN60_YEAST,0,P9WLC7,0.0,0.825,789.0,5.253e-232,0.11508168028004667
3186,VFG027915,1,VFG027910,1.0,0.644,1083.0,0.0,0.15796382730455075
3187,VFG043424,1,VFG043261,1.0,0.801,1005.0,2.593e-295,0.14658693115519253
3188,sp|Q9S1G8|SERD_THASE,0,P60001,0.0,0.926,522.0,5.277e-151,0.07613768961493582
3189,VFG005245,1,VFG005248,1.0,0.573,548.0,9.893e-157,0.07992998833138856
3190,sp|P35182|PP2C1_YEAST,0,P39966,0.0,0.735,670.0,3.783e-194,0.09772462077012835
3191,gi|17988494|ref|NP_541127.1|,1,VFG043285,1.0,0.79,630.0,9.032e-182,0.09189031505250875
3192,sp|Q7CPA2|CUTA_SALTY,0,Q7SIA8,0.0,1.0,392.0,5.34e-115,0.057176196032672114
3193,sp|Q9HGM2|GET1_SCHPO,0,P53192,0.0,0.738,252.0,1.3129999999999999e-67,0.0367561260210035
3194,sp|P9WHM9|PUR2_MYCTU,0,NP_697444.1,1.0,0.852,1330.0,0.0,0.1939906651108518
3195,sp|P17337|URE1_MORMO,0,P28273,0.0,0.846,35.0,0.0009308,0.005105017502917153
3196,VFG000687,1,YP_001652611.1,1.0,0.913,1203.0,0.0,0.17546674445740956
3197,sp|O52761|RL17_PSEAE,0,A0QSL9,0.0,0.911,357.0,2.156e-101,0.05207117852975496
3198,sp|P0ABY4|FLAW_ECOLI,0,P0A3E0,0.0,0.916,579.0,1.369e-172,0.08445157526254375
3199,sp|O74837|PMP31_SCHPO,0,P14359,0.0,0.818,190.0,2.059e-49,0.027712952158693117
3200,gi|17988723|ref|NP_541356.1|,1,NP_287654.1,1.0,0.835,2070.0,0.0,0.30192532088681445
3201,sp|P78753|ASNS_SCHPO,0,P49090,0.0,0.86,1618.0,0.0,0.23599766627771296
3202,sp|Q8SUF9|NTT2_ENCCU,0,P19568,0.0,0.691,1107.0,0.0,0.16146441073512252
3203,gi|46310180|gb|AAS87364.1|,1,VFG013661,1.0,0.794,106.0,4.5899999999999996e-23,0.015460910151691949
3204,sp|P0DSE7|YBIE_ECOLI,0,,0.0,,0.0,,0.0
3205,sp|P54991|SNAA_STRPR,0,P54950,0.0,0.849,1259.0,0.0,0.18363477246207702
3206,sp|P27550|ACSA_ECOLI,0,XP_567122.1,1.0,0.904,2090.0,0.0,0.3048424737456243
3207,VFG042923,1,VFG038483,1.0,0.593,400.0,1.011e-111,0.058343057176196034
3208,VFG001980,1,VFG041365,1.0,0.72,1239.0,0.0,0.1807176196032672
3209,gi|56707611|ref|YP_169507.1|,1,YP_069175.1,1.0,0.912,860.0,2.33e-258,0.12543757292882146
3210,sp|Q15JF8|VLDH_STRHL,0,O67359,0.0,0.912,676.0,5.091e-201,0.0985997666277713
3211,sp|P09438|RCEM_CHLAA,0,P06010,0.0,0.573,256.0,1.563e-68,0.03733955659276546
3212,VFG007789,1,VFG022631,1.0,0.929,924.0,3.495e-276,0.13477246207701282
3213,VFG026279,1,VFG026282,1.0,0.863,1730.0,0.0,0.25233372228704787
3214,VFG042726,1,VFG016765,1.0,0.619,110.0,7.116e-25,0.01604434072345391
3215,VFG011994,1,VFG043718,1.0,0.827,791.0,1.439e-234,0.11537339556592766
3216,sp|Q9KM66|CQSS_VIBCH,0,VFG015070,1.0,0.725,1174.0,0.0,0.17123687281213534
3217,VFG042529,1,VFG042722,1.0,0.862,659.0,1.601e-193,0.09612018669778297
3218,sp|P0DSP4|CDND2_ENTH5,0,Q6XGD8,0.0,0.648,517.0,3.5450000000000003e-147,0.07540840140023337
3219,sp|B1JSA0|ECOT_YERPY,0,VFG004398,1.0,0.514,120.0,1.069e-27,0.01750291715285881
3220,gi|15901333|ref|NP_345937.1|,1,P39517,0.0,0.934,1309.0,0.0,0.19092765460910152
3221,VFG009013,1,VFG022349,1.0,0.61,329.0,1.7109999999999998e-90,0.04798716452742124
3222,sp|P17117|NFSA_ECOLI,0,Q56691,0.0,0.925,746.0,8.653000000000001e-222,0.1088098016336056
3223,VFG023373,1,VFG022121,1.0,0.874,812.0,4.198e-239,0.11843640606767794
