,id,label
8939,VFG016155,1
6842,sp|Q5HGN1|PYRC_STAAC,0
13760,sp|P71517|PQQE_METEA,0
11549,VFG002338,1
10154,VFG004756,1
5269,sp|O42861|FFT3_SCHPO,0
858,sp|Q88894|CAPSD_TRSV,0
543,sp|O74808|CLR1_SCHPO,0
5480,sp|P28815|TETC_ECOLX,0
6588,VFG022385,1
998,sp|O32218|BDBD_BACSU,0
2556,VFG041849,1
7754,sp|P77608|MHPD_ECOLI,0
11501,VFG000418,1
1649,VFG025499,1
4676,sp|P0CO22|HIS7_CRYNJ,0
4921,sp|P16268|ANFG_AZOVI,0
7728,VFG042250,1
7229,sp|Q8KN28|TFDB_DELAC,0
3605,VFG033520,1
592,VFG042813,1
174,sp|P56849|RL331_BACSU,0
5013,VFG049056,1
3485,sp|Q9X1D7|Y1420_THEMA,0
13212,sp|Q8Y6T6|RS4_LISMO,0
6296,VFG010217,1
13100,gi|15901974|ref|NP_346578.1|,1
10403,sp|P9WFP9|Y2556_MYCTU,0
2130,sp|P18133|PNCB_ECOLI,0
7655,VFG036765,1
348,sp|A0ZZH6|SUCP_BIFAA,0
4628,sp|C9RZ55|SPL_GEOSY,0
13787,sp|P24200|MCRA_ECOLI,0
11708,sp|P22215|SLY41_YEAST,0
8266,sp|Q8EGF8|DGCS_SHEON,0
8069,VFG013762,1
9395,VFG041984,1
13810,gi|156501771|ref|YP_001427836.1|,1
5547,VFG045594,1
10397,VFG005286,1
6913,sp|P40989|FKS2_YEAST,0
3580,sp|A0QVX6|Y2731_MYCS2,0
9887,VFG042885,1
10940,sp|P58573|PSAD_NOSS1,0
9295,VFG051650,1
10285,VFG000955,1
237,sp|A0A2H3D8Y2|ARMD4_ARMGA,0
4366,sp|Q6CWK2|ATG13_KLULA,0
4817,VFG040963,1
9711,sp|Q9UUZ3|MANBA_ASPNG,0
4959,sp|P0ABV6|TOLR_ECOLI,0
13829,sp|P29923|NQO11_PARDE,0
1870,VFG041775,1
11348,VFG040900,1
10057,sp|P33225|TORA_ECOLI,0
9574,VFG040842,1
11488,VFG000402,1
720,VFG045463,1
2287,VFG016981,1
5063,VFG049261,1
11784,sp|Q02550|ANSME_BACTN,0
6223,VFG010085,1
8141,sp|Q1RQJ0|THX29_ASPFM,0
11364,sp|O59791|SRR_SCHPO,0
5964,sp|P48841|GANA_CELJU,0
3927,VFG042479,1
3411,sp|O13983|HRQ1_SCHPO,0
1147,VFG018683,1
3320,sp|Q79PF4|KAIC_SYNE7,0
843,sp|Q4WFV6|YA880_ASPFU,0
5001,VFG049028,1
9089,sp|A0A0A2JY25|CNSC_PENEN,0
7948,sp|P07124|PYS1_NOSS1,0
2906,sp|P9WP93|COBD_MYCTU,0
10439,VFG005391,1
13135,gi|15900564|ref|NP_345168.1|,1
14274,fig|652616.3.peg.4338|ERDMAN_4259|VBIMycTub1140_4338|,1
13141,sp|Q9UUM7|HOB3_SCHPO,0
8061,VFG002071,1
7602,VFG019715,1
5589,sp|P9WPF1|PKS18_MYCTU,0
14376,fig|83332.12.peg.3702|Rv3312A|VBIMycTub87468_3702|,1
8281,VFG014258,1
6838,sp|P99109|ATPD_STAAN,0
5501,VFG045548,1
10315,sp|O13601|RSP1_SCHPO,0
1416,VFG011348,1
7823,VFG041812,1
14050,sp|Q35128|CYB_NEUCR,0
8755,VFG015810,1
4483,sp|P40380|RUM1_SCHPO,0
10779,sp|P53107|YRB30_YEAST,0
3209,sp|O74164|HMDH_CYBJA,0
8339,sp|Q7A5Z3|FABD_STAAN,0
13279,gi|218554508|ref|YP_002387421.1|,1
1715,VFG026102,1
9857,VFG041108,1
11879,sp|P76114|MCBR_ECOLI,0
4672,sp|Q8G845|FRUG_BIFLO,0
2815,sp|P0AF10|MTLR_ECOLI,0
13708,gi|74656036|sp|Q58Z64.1|DHH1_CRYNV,1
2929,sp|O07434|RICR_MYCTU,0
4500,sp|O25114|Y347_HELPY,0
503,sp|Q2FYN2|CSPA_STAA8,0
8544,sp|Q5NLX3|IOJAP_ZYMMO,0
6826,VFG024430,1
2286,sp|B6RAL1|PATM_PENEN,0
11701,VFG017872,1
6174,sp|P38251|RFC5_YEAST,0
7573,VFG006283,1
1857,sp|O85674|ANTDB_ACIAD,0
6021,VFG008992,1
5586,VFG045719,1
5356,VFG041340,1
2634,VFG041216,1
12825,sp|O66145|MAAL_CITAM,0
2684,VFG041559,1
13520,sp|S3D9F8|GLOH_GLAL2,0
11379,sp|P26177|BCHX_RHOCB,0
2369,VFG049554,1
1142,sp|L0T911|PBPB_MYCTU,0
1879,VFG042670,1
10683,sp|P0DXA4|CAP15_YERAE,0
13725,gi|29376182|ref|NP_815336.1|,1
13050,sp|P13849|CAPSD_BPPH2,0
12764,sp|P40340|ATAD2_YEAST,0
2348,sp|O06342|Y3479_MYCTU,0
1463,VFG002213,1
10216,sp|A5HZ59|CEO_CLOBH,0
3064,sp|P99096|GSA1_STAAN,0
6009,sp|O51357|RL33_BORBU,0
6178,VFG009945,1
10511,sp|Q9X7I4|PSAF_PROMA,0
8843,sp|D7PI18|GSFD_PENAE,0
9291,sp|P75995|PDEG_ECOLI,0
2424,VFG050237,1
8121,sp|A0A1L9WLD9|AACUL_ASPA1,0
9935,VFG042329,1
10701,sp|P40514|YIG7_YEAST,0
9450,sp|Q09904|NU124_SCHPO,0
6521,sp|Q8UH15|TAM_AGRFC,0
9509,VFG040446,1
2044,VFG011785,1
10463,VFG005534,1
73,VFG037913,1
1564,VFG024851,1
11603,sp|Q6NDF0|RL21_RHOPA,0
11313,sp|B2AC20|CEL6B_PODAN,0
5309,sp|P9WGQ9|Y769_MYCTU,0
6054,sp|Q9ZAG3|LIMA_RHOER,0
1606,VFG002461,1
7524,sp|O43070|NBS1_SCHPO,0
1540,VFG002465,1
11550,sp|Q6RET3|PPOA_EMEND,0
2715,sp|Q728G0|HTPG_DESVH,0
115,VFG037983,1
14385,sp|P9WMF1|Y880_MYCTU,0
12468,gi|17987181|ref|NP_539815.1|,1
2629,sp|Q08967|FLC1_YEAST,0
2578,sp|P40372|RL3A_SCHPO,0
6352,sp|P0AGA2|SECY_ECOLI,0
13133,gi|118090028|ref|NP_345160.2|,1
9923,VFG043070,1
8492,sp|P9WJG5|ARFC_MYCTU,0
9201,VFG044381,1
14095,gi|799328572|ref|XP_012049563.1|,1
3387,VFG041458,1
3128,sp|P53872|PGA14_YEAST,0
761,VFG016365,1
69,VFG037908,1
9817,VFG020423,1
11892,sp|A5FJK8|GGGPS_FLAJ1,0
11161,VFG007656,1
10945,VFG007184,1
13122,sp|Q59994|TPIS_SYNY3,0
7372,sp|Q97L63|SPLB_CLOAB,0
12180,sp|O87690|CBIX_PRIMG,0
12480,sp|P39669|GLGC_RHIRD,0
5958,sp|P82907|LICH_BACLI,0
10826,sp|Q9C2B9|RL38_NEUCR,0
5540,VFG045587,1
5123,sp|Q81EJ6|PGDA2_BACCR,0
4043,VFG042783,1
1469,VFG002222,1
12238,sp|P07000|PLDB_ECOLI,0
816,sp|P0AA89|DOSC_ECOLI,0
6892,VFG027405,1
11600,VFG003127,1
7931,sp|P53139|YGK8_YEAST,0
13939,gi|51893741|ref|YP_076432.1|,1
579,sp|Q8KLK7|DPGC_STRTO,0
13206,sp|P73321|Y1894_SYNY3,0
557,sp|Q5P5I4|PED_AROAE,0
10043,sp|P00363|FRDA_ECOLI,0
6623,sp|O94698|NSA1_SCHPO,0
5647,VFG006743,1
4095,VFG043680,1
6318,sp|Q12179|YP245_YEAST,0
2801,sp|P56744|DAT_ACIBA,0
2606,sp|P54206|RBS_SYNY3,0
42,VFG037647,1
10295,sp|P24546|T2A1_ACICA,0
3473,sp|A8M783|RSAMH_SALAI,0
4843,sp|P43599|YFI8_YEAST,0
8333,VFG014340,1
8706,sp|Q9HTI4|GBDR_PSEAE,0
9566,sp|Q5AHJ5|TBF1_CANAL,0
1007,VFG050046,1
3390,sp|P23482|HYFB_ECOLI,0
7905,sp|Q5UNV2|YL688_MIMIV,0
7593,sp|O25769|FLIW1_HELPY,0
4235,sp|Q12242|RUP1_YEAST,0
13386,sp|P27765|AMID_PSECL,0
2547,sp|P9WI66|PKNJ_MYCTO,0
11818,sp|O13995|DAP1_SCHPO,0
12467,gi|17987164|ref|NP_539798.1|,1
10629,sp|Q07923|LOT6_YEAST,0
2954,sp|Q9RWH9|UNG_DEIRA,0
8086,sp|B1MLW3|ATPE_MYCA9,0
2095,VFG011946,1
1748,VFG002565,1
127,sp|P08004|CHS1_YEAST,0
244,sp|Q70FD1|ALX1_AMBMO,0
4772,sp|Q8SRD1|COPZ_ENCCU,0
367,VFG038494,1
4624,VFG000297,1
2735,VFG002278,1
13905,sp|P21367|YCAC_ECOLI,0
6720,VFG023140,1
2052,VFG011800,1
9480,VFG039876,1
9946,VFG000669,1
2500,sp|Q5EXK1|3HBH_KLEOX,0
455,sp|P14680|YAK1_YEAST,0
246,VFG043004,1
2188,VFG018003,1
10688,VFG043010,1
11838,VFG043240,1
10051,sp|Q8WZJ4|XYNA_TALFU,0
9116,sp|Q1K6Q3|FYV4_NEUCR,0
7459,sp|Q7V2D3|CSOSD_PROMP,0
5436,sp|P05523|FPG_ECOLI,0
9875,VFG041175,1
11321,sp|Q3YPH5|NP1_HBOC1,0
13233,sp|Q6F6Y2|HPXO_ACIAD,0
12793,sp|O25544|RUVC_HELPY,0
13524,gi|156979255|ref|YP_001441514.1|,1
4902,sp|P0A3B7|EFTS_STRPN,0
4774,VFG041421,1
85,sp|P9WNL1|ENO_MYCTU,0
3828,VFG040939,1
7356,sp|O43065|BTAF1_SCHPO,0
13495,sp|P24309|DBR1_YEAST,0
10550,VFG005935,1
331,sp|A0A0D2YG03|FUB6_FUSO4,0
5553,sp|P0ADR2|YGDD_ECOLI,0
1347,sp|P37651|GUN_ECOLI,0
4832,VFG048222,1
7929,sp|I6YET7|Y2963_MYCTU,0
1972,VFG001967,1
3020,VFG039227,1
12476,sp|P73563|HLIC_SYNY3,0
4937,sp|P27254|ARGK_ECOLI,0
13636,sp|Q9X0Y1|P1254_THEMA,0
13928,sp|P41429|PIKP1_NPVAC,0
1407,VFG011321,1
1551,sp|P0AG67|RS1_ECOLI,0
5048,sp|P39976|DLD3_YEAST,0
5504,sp|A0A0K2JL82|CRED_STRCM,0
7702,sp|P06574|RPSB_BACSU,0
4741,sp|Q9P3U7|GHT8_SCHPO,0
9224,sp|P54950|SCMK_BACSU,0
10283,sp|Q03361|JIP4_YEAST,0
53,VFG037807,1
14093,gi|799326899|ref|XP_012049160.1|,1
4855,sp|P22139|RPAB5_YEAST,0
6143,sp|Q5AR31|AUSH_EMENI,0
4998,sp|P0A944|RIMI_ECOLI,0
5821,sp|P00323|FLAV_DESVH,0
2626,sp|P37574|YACP_BACSU,0
2714,VFG042722,1
5438,VFG045485,1
6067,VFG009364,1
10288,VFG000959,1
3337,sp|P49814|MDH_BACSU,0
1172,VFG018733,1
5730,sp|D4B179|OXDC_ARTBC,0
8186,VFG014032,1
10402,VFG005297,1
11462,sp|P54328|XKDH_BACSU,0
11032,sp|Q7CTU0|BIOZ_AGRFC,0
6475,sp|O32054|QUEA_BACSU,0
8770,VFG015833,1
6742,sp|A0A024RXP8|GUX1_HYPJR,0
6243,VFG010122,1
10856,VFG007011,1
11347,sp|O74774|HBS1_SCHPO,0
14198,sp|P10880|AROL_DICCH,0
1608,VFG025148,1
10770,sp|P74312|ARREH_SYNY3,0
13129,sp|P39285|MSCM_ECOLI,0
168,VFG050328,1
8532,sp|P9WFQ5|Y2851_MYCTU,0
14295,fig|83331.22.peg.556|MT0516|VBIMycTub22151_0556|,1
1478,VFG011399,1
5452,sp|P80696|AMYL_LACAM,0
930,VFG043948,1
12308,gi|24113046|ref|NP_707556.1|,1
3316,VFG002180,1
2,sp|O51941|FLAB_LEPIN,0
12458,sp|O32174|GCSH_BACSU,0
3284,VFG041387,1
4194,VFG046449,1
12044,sp|P95689|SYS_STAA8,0
6261,sp|O74254|AMYG_CANAL,0
3780,sp|A0A0D1C8C8|SEE1_USTMA,0
13634,gi|68471625|ref|XP_720119.1|,1
2573,VFG041866,1
7955,VFG000169,1
5349,sp|P19624|PDXA_ECOLI,0
1366,sp|P08854|MOP2_CLOPA,0
7473,VFG016632,1
13261,gi|15901840|ref|NP_346444.1|,1
9091,VFG042693,1
9412,sp|B1N1A2|HSPA_PSEP6,0
4791,VFG043381,1
3279,sp|Q55385|RRP3_SYNY3,0
13537,gi|237843035|ref|XP_002370815.1|,1
3733,sp|P54941|YXEB_BACSU,0
7282,sp|Q8Y441|RL23_LISMO,0
14408,sp|Q839E8|RL18_ENTFA,0
5433,sp|Q9HYH1|Y3435_PSEAE,0
3950,VFG042515,1
1727,sp|P87152|SPT7_SCHPO,0
13508,gi|116049953|ref|YP_791237.1|,1
4306,sp|P33232|LLDD_ECOLI,0
5795,sp|B1JQG4|DXR_YERPY,0
13304,gi|225858492|ref|YP_002740002.1|,1
6081,sp|Q07844|RIX7_YEAST,0
9937,VFG042385,1
3847,VFG042073,1
13322,sp|P75677|YKFF_ECOLI,0
9180,VFG044225,1
4393,sp|P83151|OMPW_VIBAL,0
6832,VFG024552,1
5894,sp|P37432|OMPF_SALTY,0
11102,VFG007519,1
1896,sp|P44172|AC4CH_HAEIN,0
2014,VFG011699,1
14086,sp|P72449|CRTU_STRGR,0
1588,sp|Q01671|CRTD_CERS4,0
3068,VFG039430,1
2711,VFG042719,1
6965,sp|O30508|ARUC_PSEAE,0
13984,sp|P26257|BGAL_THETU,0
890,sp|Q9HVL7|RL27_PSEAE,0
9316,sp|P63201|GADW_ECOLI,0
2873,sp|A0A075TRK9|PATE_PENEN,0
8426,VFG014677,1
9883,VFG042607,1
7243,VFG031321,1
8008,sp|Q12186|BBP_YEAST,0
8609,VFG015267,1
11040,VFG007382,1
1809,VFG041143,1
2449,sp|P06779|RAD7_YEAST,0
12183,gi|56707287|ref|YP_169183.1|,1
14265,fig|595496.3.peg.915|BWG_0833|VBIEscCol60876_0915|,1
1103,sp|P39936|IF4F2_YEAST,0
11831,sp|Q51368|TONB_PSEAE,0
10052,sp|Q06162|NKP2_YEAST,0
243,sp|Q10330|RL25A_SCHPO,0
7661,VFG036854,1
1019,sp|P14359|SNA3_YEAST,0
6617,VFG022695,1
13227,sp|O43043|SCAP_SCHPO,0
5874,VFG007875,1
14215,fig|216597.6.peg.3254|SL1344_2924|VBISalEnt88447_3254|,1
12376,sp|P17109|MEND_ECOLI,0
7467,VFG016626,1
6958,sp|P68646|FIXX_ECOLI,0
7565,VFG006231,1
5703,sp|O87682|KDHB_PAENI,0
3252,VFG041583,1
3176,sp|A9CH00|C3HPD_AGRFC,0
14326,fig|83332.12.peg.204|Rv0180c|VBIMycTub87468_0204|,1
3017,sp|A0A024SC78|CUTI1_HYPJR,0
786,sp|P43612|SA155_YEAST,0
339,sp|P06115|CATT_YEAST,0
4127,sp|Q08347|BDS1_YEAST,0
2600,sp|Q9ZAE9|ACBC_ACTS5,0
4333,sp|Q1LRV9|TALY_CUPMC,0
6580,VFG022324,1
9854,sp|P45906|YQAI_BACSU,0
711,VFG045426,1
13893,gi|157676230|emb|CAP08172.1|,1
12148,gi|56707305|ref|YP_169201.1|,1
3916,sp|C0H3X4|YEZG_BACSU,0
7047,sp|B7IA17|RS13_ACIB5,0
12450,sp|P0AAH0|PSTB_ECOLI,0
5463,VFG045510,1
6365,sp|P18683|VNUN_BPHK0,0
1457,VFG043993,1
8364,VFG014446,1
10487,VFG005756,1
9531,sp|P80880|TRXB_BACSU,0
2183,sp|P66011|TRXB_STAAW,0
11279,VFG043813,1
5353,VFG041337,1
3185,sp|P03871|REP1_YEAST,0
9219,VFG044399,1
6515,VFG022153,1
4557,sp|P9WP99|PDUO_MYCTU,0
12182,gi|56708285|ref|YP_170181.1|,1
7276,sp|P39344|IDNT_ECOLI,0
11513,sp|P48635|ERYK_SACEN,0
3557,sp|A1A3D2|METAA_BIFAA,0
4794,sp|Q03723|OST6_YEAST,0
14366,sp|O74517|SAF1_SCHPO,0
8882,VFG016008,1
10284,VFG000954,1
8075,VFG013769,1
3838,VFG040952,1
5322,sp|Q06554|IRC20_YEAST,0
13951,sp|P0A7Y8|RNPA_ECOLI,0
10717,VFG043605,1
12772,gi|15641720|ref|NP_231352.1|,1
8786,sp|P42412|IOLA_BACSU,0
3806,sp|P32617|IES6_YEAST,0
7262,sp|Q12171|MDM32_YEAST,0
436,sp|P50537|MAE1_SCHPO,0
13303,sp|P54427|YBXI_BACSU,0
5491,sp|P9WHV1|PROA_MYCTU,0
1232,sp|Q04341|MIX14_YEAST,0
13913,sp|P03185|NEC2_EBVB9,0
1250,VFG000032,1
10968,VFG007221,1
7596,sp|P86322|CYC21_RHOTP,0
10859,VFG007020,1
3896,VFG042429,1
6408,VFG017683,1
9112,VFG042738,1
12742,sp|P27621|TAGB_BACSU,0
14256,fig|550537.5.peg.3607|SEN3535|VBISalEnt14964_3607|,1
9856,VFG041107,1
13784,gi|16764117|ref|NP_459732.1|,1
14130,sp|Q02054|ACPX_STRCO,0
12880,gi|16765429|ref|NP_461044.1|,1
4704,VFG006585,1
9699,VFG004145,1
6979,VFG029387,1
1574,VFG024913,1
1084,sp|I6UF18|NIRH_PARPN,0
3336,sp|P30303|MPIP_EMENI,0
11303,VFG044411,1
3151,sp|P64508|YOBF_ECOLI,0
12571,gi|9626949|ref|NP_056921.1|,1
6700,sp|Q9P793|MIT1_SCHPO,0
2772,VFG012123,1
1093,sp|P32664|NUDC_ECOLI,0
4747,sp|P9WJN5|MSCL_MYCTU,0
3472,VFG000839,1
4607,VFG000275,1
1605,VFG002460,1
1525,VFG051167,1
11991,gi|15607776|ref|NP_215150.1|,1
9159,VFG044096,1
5420,VFG045320,1
3686,VFG035088,1
4767,sp|Q72K16|PAAK_THET2,0
9195,VFG044375,1
8611,sp|P9WI05|PPE32_MYCTU,0
11872,gi|13449073|ref|NP_085289.1|,1
13736,gi|24214341|ref|NP_711822.1|,1
11652,VFG003568,1
5944,VFG008184,1
7644,VFG036594,1
10079,VFG002418,1
3,sp|A0QWN3|SYDND_MYCS2,0
5680,sp|O14368|HSP16_SCHPO,0
12212,gi|56708207|ref|YP_170103.1|,1
7448,sp|P11906|STBB_ECOLX,0
11954,gi|15607240|ref|NP_214612.1|,1
6268,VFG010168,1
2679,VFG041554,1
13767,gi|16802716|ref|NP_464201.1|,1
12067,sp|Q44244|NSAR_AMYSP,0
3948,VFG042513,1
3724,VFG035335,1
975,sp|Q5IW40|HEPD_STRVT,0
3184,VFG042912,1
6545,sp|Q5LKW3|4HYPE_RUEPO,0
1137,VFG016790,1
13221,sp|Q8ZRW0|LPTD_SALTY,0
12715,sp|P00139|C556_AGRTB,0
6880,VFG026903,1
13820,sp|Q8DG60|PSB27_THEVB,0
6512,sp|P86013|LANPA_PAEPO,0
13758,sp|P21242|PSA7_YEAST,0
4896,VFG048841,1
7152,VFG030480,1
6371,VFG010402,1
10974,VFG007234,1
4934,sp|P39075|BMRR_BACSU,0
6066,sp|H6LC29|RNFE_ACEWD,0
3305,VFG002165,1
871,sp|P00963|ASNA_ECOLI,0
1972,sp|J5K1E2|TREA_BEAB2,0
9110,VFG042735,1
6404,sp|P9WKT3|Y501_MYCTU,0
12826,gi|16763935|ref|NP_459550.1|,1
7793,sp|P32565|RPN2_YEAST,0
11551,VFG002340,1
6835,VFG024587,1
13499,sp|P0DUD5|CAP4_ENTH5,0
4911,VFG048859,1
11885,sp|Q9US07|ARP8_SCHPO,0
1973,sp|P22906|DYR_CANAX,0
3954,sp|Q03217|NRL2_RHORH,0
958,sp|Q9URX7|ANM1_SCHPO,0
11543,VFG002330,1
1923,sp|P29808|AACC3_PSEAI,0
13343,sp|Q00075|TPS1A_ASPNG,0
81,sp|D1MX85|BSC1_ALTBR,0
10771,sp|P0A321|AZUR_BORBR,0
8181,sp|P00861|DCDA_ECOLI,0
12150,sp|P38239|YBR2_YEAST,0
9290,sp|P0C5N1|YG014_YEAST,0
13879,sp|P53896|PGA1_YEAST,0
1049,VFG002236,1
10691,sp|P11837|NIMA_EMENI,0
6567,sp|P0A3V5|CAH_PSESP,0
8924,VFG016108,1
10388,VFG005262,1
14024,gi|799336891|ref|XP_012051371.1|,1
11216,VFG042880,1
2159,VFG017766,1
11480,sp|P9WQH3|ACDH_MYCTU,0
10664,sp|P66668|RNC_STAAN,0
9532,sp|P07774|CATM_ACIAD,0
9992,VFG012858,1
9482,VFG039933,1
6192,sp|B8J364|AHBA_DESDA,0
6199,sp|P25627|BUD23_YEAST,0
10726,sp|O53857|NARS_MYCTU,0
3983,sp|P36617|RAD16_SCHPO,0
6673,sp|Q5BCX8|LP9B_EMENI,0
6161,sp|P42947|YJK7_YEAST,0
2828,VFG043303,1
8411,sp|Q5LLW7|DMDC_RUEPO,0
6187,sp|P9WQ31|Y1319_MYCTU,0
10673,sp|P37298|DHSD_YEAST,0
2425,VFG050238,1
12400,gi|23501989|ref|NP_698116.1|,1
12578,sp|Q12467|MRX4_YEAST,0
9229,sp|P9WKH1|FPPS_MYCTU,0
1948,sp|A9BEU2|GGS_PETMO,0
13840,gi|29836499|ref|NP_828854.1|,1
7603,VFG019720,1
6675,VFG022992,1
6997,sp|P08997|MASY_ECOLI,0
820,VFG043416,1
3181,sp|O31428|SKFF_BACSU,0
3848,sp|Q4ZR20|EFEM_PSEU2,0
7321,sp|A0A1D8PDV7|VPS34_CANAL,0
9353,VFG051989,1
577,sp|V5TD18|AMBI3_FISAU,0
11153,sp|J7SZ64|TRPDC_CLOS1,0
13382,gi|187478370|ref|YP_786394.1|,1
700,sp|P75349|Y126_MYCPN,0
2596,sp|Q4WR20|HELB3_ASPFU,0
7588,sp|P07799|TOP1_SCHPO,0
334,VFG038421,1
3711,sp|M5EES5|MNLOX_PLESI,0
2323,sp|P0A8F0|UPP_ECOLI,0
11204,sp|Q9RX51|TREZ_DEIRA,0
9338,VFG051966,1
8866,VFG015980,1
7931,VFG000141,1
11023,VFG007324,1
1377,VFG011245,1
12795,gi|15642502|ref|NP_232135.1|,1
1385,sp|Q55332|PSBU_SYNY3,0
245,VFG043003,1
13510,gi|116049764|ref|YP_791429.1|,1
12250,gi|22125223|ref|NP_668646.1|,1
10764,sp|Q74FU6|SFRA_GEOSL,0
3428,VFG041503,1
6183,VFG009963,1
11699,sp|P23955|MPPA_NEUCR,0
9688,VFG003810,1
8918,sp|P87284|PMP3_YEAST,0
1303,sp|Q9X1S1|GCK_THEMA,0
3198,sp|Q01560|NOP3_YEAST,0
14138,sp|P31057|PANB_ECOLI,0
1632,sp|P85302|AMPC_PSEFL,0
1961,VFG001955,1
12690,gi|15802901|ref|NP_288928.1|,1
7371,VFG016481,1
10656,VFG019062,1
13260,gi|15901825|ref|NP_346429.1|,1
13679,gi|29374036|gb|AAO73005.1|,1
12741,gi|147675555|ref|YP_001217142.1|,1
777,sp|P0A8G0|UVRC_ECOLI,0
5364,sp|O59793|ESS2_SCHPO,0
3714,VFG035267,1
3058,sp|O07637|GLSA2_BACSU,0
2081,sp|O94317|YH5D_SCHPO,0
4196,VFG046458,1
3357,sp|Q2L4W6|SPO5_SCHPO,0
9787,VFG018389,1
10292,VFG000968,1
7956,VFG000170,1
8594,sp|Q9WXM1|AEEP_THEMA,0
9019,VFG019892,1
11824,sp|P53202|CUL3_YEAST,0
12273,sp|Q9X112|METE_THEMA,0
3935,VFG042490,1
5220,VFG010763,1
10058,sp|P25340|ERG4_YEAST,0
153,VFG038084,1
6964,VFG028891,1
3424,VFG041498,1
11553,sp|Q09675|HSP32_SCHPO,0
13457,sp|P0AFX7|RSEA_ECOLI,0
9575,VFG040846,1
6362,sp|Q2CEE2|AT_OCEGH,0
2623,sp|Q8SRE0|SYC_ENCCU,0
2181,VFG017989,1
5442,VFG045489,1
430,VFG038646,1
4984,VFG048957,1
124,sp|Q2HBN5|CGHB_CHAGB,0
12724,gi|147674378|ref|YP_001217579.1|,1
2206,VFG043393,1
8605,sp|A9CEQ7|GLI_AGRFC,0
10525,VFG005891,1
8839,sp|Q7A2C5|HETP_NOSS1,0
915,VFG043930,1
11940,gi|15608548|ref|NP_215926.1|,1
10971,VFG007228,1
4052,VFG042799,1
13715,gi|29375870|ref|NP_815024.1|,1
9219,sp|P0A8M3|SYT_ECOLI,0
13366,gi|126207817|ref|YP_001053042.1|,1
13995,gi|15216659|gb|AAK92361.1|AF337950_1,1
9150,sp|Q8SQP8|RL39_ENCCU,0
231,VFG051110,1
5978,sp|A1WZ95|RFRNP_HALHL,0
1116,sp|Q9EXC9|Y254_MYCPN,0
7056,VFG029739,1
14349,fig|83332.12.peg.2499|Rv2241|VBIMycTub87468_2499|,1
11231,VFG043134,1
13186,sp|P36152|DRE2_YEAST,0
9342,VFG051977,1
7954,VFG000168,1
6205,VFG010034,1
4500,VFG013336,1
12815,sp|W0T4A7|EAT1_KLUMD,0
7894,sp|P21795|LMO_MYCSM,0
1294,VFG010933,1
10551,sp|P46853|YHHX_ECOLI,0
729,sp|P23871|HEMH_ECOLI,0
4035,VFG042771,1
7417,VFG016566,1
9329,sp|P65439|MRAZ_STAAN,0
3359,VFG045614,1
2069,sp|P15333|VNFG_AZOCH,0
10667,sp|P43639|CSK2B_YEAST,0
8765,sp|P00885|ALKD_PSEPU,0
6864,VFG024808,1
7517,sp|B7IA31|RL29_ACIB5,0
12456,sp|P37542|YABA_BACSU,0
6862,sp|Q5LKW0|MTO_RUEPO,0
10607,VFG006049,1
13581,gi|70991180|ref|XP_750439.1|,1
6952,sp|P43492|THCB_RHOER,0
6785,sp|P03038|TETR1_ECOLX,0
9072,VFG041028,1
2783,VFG019146,1
11829,VFG043230,1
6659,sp|P82956|CLPB_ACICA,0
8526,sp|V5IMN1|RL4P_NEUCR,0
10459,sp|A0A2H5BHG5|DGTPH_BPSHA,0
10670,sp|O74740|CFT2_SCHPO,0
12091,gi|89256655|ref|YP_514017.1|,1
654,VFG038997,1
23,VFG037467,1
2849,VFG043773,1
4619,sp|P16113|PYP_HALHA,0
13016,gi|9627199|ref|NP_056794.1|,1
8037,sp|E1V7W0|DOEB_HALED,0
5554,sp|Q02793|SKI8_YEAST,0
12398,gi|23501931|ref|NP_698058.1|,1
8931,sp|P0AF40|YIJD_ECOLI,0
3943,VFG042503,1
4204,sp|A0A142PTM2|CITC_MONPU,0
7487,sp|Q06522|YP147_YEAST,0
8079,sp|P36285|CAPSD_SMSV4,0
12712,gi|157149414|ref|YP_001451443.1|,1
13187,sp|Q9AIK2|DHA_BILWA,0
1463,sp|Q31RK2|CCMK4_SYNE7,0
1032,sp|P22146|GAS1_YEAST,0
12378,sp|P13126|HPI_DEIRD,0
12828,gi|16763955|ref|NP_459570.1|,1
3127,sp|P50941|FABG_RICPR,0
14004,sp|P0AEF0|DNAC_ECOLI,0
7036,sp|Q9HXE4|DAUB_PSEAE,0
3439,sp|D5ARY6|FDXN_RHOCB,0
4506,sp|P9WMJ1|Y1395_MYCTU,0
11217,VFG042882,1
2370,sp|Q6QGD6|DECO_BPT5,0
5764,VFG042115,1
779,sp|P66767|METK_STAAN,0
4219,VFG046718,1
7592,sp|Q09838|PRZ1_SCHPO,0
1168,sp|P0A1V6|KPRS_SALTY,0
5328,sp|Q07940|GUN4_RUMAL,0
12560,gi|110807348|ref|YP_690868.1|,1
13528,gi|219499176|ref|YP_002455347.1|,1
8180,VFG014000,1
251,VFG038267,1
12918,gi|16767191|ref|NP_462806.1|,1
1859,sp|P04969|RS11_BACSU,0
5670,VFG032281,1
6279,sp|Q45234|C555_BRADU,0
6741,sp|Q6A6P3|RS5_CUTAK,0
5113,VFG001874,1
9609,sp|Q8CST1|PNP_STAES,0
13159,sp|P19424|GUN_BACS6,0
